"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-08","0.00","74","83","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-09","0.04","72","83","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-10","0.38","72","80","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-11","0.00","74",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-12","0.18","74","82","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-13","0.00","75","83","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-14",,"73","84","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-15",,"73","80","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-16",,"71","80","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-17","0.00","72",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-18","0.05","74","81","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-19","0.00","74","81","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-20",,"73","81","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-21",,"75",,"68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-22",,"77","84","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-23",,"76",,"70"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-24","0.57","76","84","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-25","0.00","76",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-26",,"77","86","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-27",,"74","85","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-28",,"77",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-29",,"78","87","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-30",,"77","88","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-08-31","0.66","75","87","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-01","0.77","74","85","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-02","0.00","74","83","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-03","0.74","75","82","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-04","0.07","77","85","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-05","0.00","76","85","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-06","0.00","77","86","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-07","0.00","76","86","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-08","0.11","76","87","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-09","1.04","74","87","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-10","0.23","74","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-11","0.00","73","83","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-12","0.13","72","81","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-13","0.33","70","80","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-14","0.09","72","80","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-15","0.00","74","80","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-16","0.00","75",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-17",,"74","81","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-18","0.00","75","85","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-19","0.00","73","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-20","0.55","69","80","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-21","0.24","73",,"64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-22","0.00","72","83","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-23","0.00","73",,"63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-24",,"75","83","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-25","0.01","75",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-26","0.12","72","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-27","0.00","73",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-28","0.00","76",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-29","0.00","72","84",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-09-30","2.03","73","82","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-01","0.00","74","81","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-02",,"76","84","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-03","0.02","75","86","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-04","0.46","72","83","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-05","0.00","74",,"64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-06",,"77",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-07",,"76","87","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-08",,"79","89","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-09",,"75","89","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-10","1.30","74","85","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-11","1.02","71","83","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-12","0.08","72","78","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-13","0.00","71","77",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-14","0.01","72",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-15","0.00","73","80","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-16","0.00","75",,"64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-17",,"74","84","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-18","0.02","75","82","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-19","1.56","74","81","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-20","0.16","73","79","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-21","1.94","72","79","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-22","0.18","72","81","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-23","0.75","71","82",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-24","0.24","73","83","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-25","0.00","74",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-26",,"75","85","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-27",,"74","85","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-28",,"73","84","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-29",,"71","83","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-30",,"72",,"63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-10-31",,"75",,"65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-01",,"75","85","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-02","0.00","75","87","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-03",,"75","86","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-04",,"75","85","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-05",,"74","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-06","0.90","76","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-07","0.00","73","84","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-08","0.13","74","84","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-09","0.00","72","81",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-10",,"69","83",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-11",,"72","81","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-12",,"75","82","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-13",,"71","82","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-14","0.20","73","82","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-15","0.00","71","82","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-16","0.42","71","79","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-17","0.68","72","79","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-18","0.00","72","83","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-19","0.00","73","83","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-20",,"71","82","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-21",,"71","83","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-22",,"70","83","57"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-23",,"72","82","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-24",,"72","81","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-25",,"69","80","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-26","0.12","67","75","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-27","1.02","68",,"62"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-28","0.00","71","79","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-29",,"71","79","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-11-30","0.00","72",,"65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-01",,"70","80","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-02",,"69","80","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-03","0.07","67","80","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-04","0.03","70",,"65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-05","0.04","70","75","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-06","0.01","69","75","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-07","0.19","71",,"65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-08","0.16","70","79","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-09","0.02","69","78",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-10","0.06","69","81","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-11","0.00","67","80","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-12",,"68","81","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-13",,"68","80","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-14",,"68","80","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-15",,"69","79","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-16",,"71","79","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-17","0.00","71","78","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-18",,"70","80",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-19",,"68","80","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-20",,"67","78","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-21",,"66","79","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-22",,"66","78","54"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-23",,"69","81","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-24",,"70","80","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-25",,"69","81","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-26",,"68","81","57"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-27",,"69",,"54"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-28",,"68","83",
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-29",,"71","83","57"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-30",,"72","83","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2020-12-31","0.02","70","84",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-01","0.00","68","78","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-02",,"69","78","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-03","0.00","71","80","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-04","0.01","69","80","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-05","0.00","71","80","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-06","0.00","70","80","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-07","0.76","70","78","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-08","0.00","72","80","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-09","0.00","71","81","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-10",,"71",,"63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-11",,"71","80",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-12",,"68","78",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-13",,"71",,"60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-14",,"70","82","58"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-15",,"70","79","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-16",,"70",,"60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-17",,"71","82","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-18",,"68","84","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-19",,"70","82","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-20",,"71",,"58"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-21",,"74","87","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-22",,"74","87","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-23",,"71","87","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-24",,"71","84","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-25",,"70","83",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-26",,"67","83","58"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-27",,"71","85","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-28",,"69","84","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-29",,"72",,"61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-30",,"72","83","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-01-31",,"72",,"60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-01",,"71","84",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-02",,"71","83","58"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-03",,"70","82","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-04",,"70","82","57"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-05",,"69","83","55"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-06",,"70","85","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-07",,"68","84","57"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-08",,"70","84",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-09",,"68","84","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-14",,"72","86","56"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-15",,"75","86","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-16",,"73","88","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-17",,"73","87","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-18",,"71","86","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-21","0.09","69","80","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-22","0.09","72","80","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-23","0.00","74",,"61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-24",,"74","88","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-25",,"76",,"62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-26",,"77","91","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-27",,"78","91","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-02-28",,"78","92","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-01",,"77","91","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-02",,"77","91","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-03",,"76","90","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-04",,"75","89","60"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-05",,"74","88","58"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-06",,"77",,"62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-07",,"78","93","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-08",,"77","92","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-09",,"75","90","59"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-10",,"76","90","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-11",,"78","90","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-12",,"77","89","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-13",,"76","89","61"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-14",,"78",,"63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-15",,"77",,"63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-16",,"79","92","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-17",,"75",,"65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-18",,"76",,"64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-19",,"77","93","62"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-20",,"78","91","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-21",,"80","91","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-22",,"79","92","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-23",,"80","93","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-24",,"79","94","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-25",,"81","93","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-26",,"81","95",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-27",,"80","95",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-28",,"80","94","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-29",,"81","94","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-30",,"81","94","72"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-03-31",,"84","98","71"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-01",,"85","98","71"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-02",,"82","97","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-03",,"83","96","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-04",,"84","96","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-05",,"81","95","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-06",,"82","95","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-07",,"82","95","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-08",,"81","95","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-09",,"80","94","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-10",,"79","94","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-11",,"80","91","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-12",,"80","93","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-13",,"80","93","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-14",,"76","90","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-15","0.45","75","90","63"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-16","0.00","79","92","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-17",,"81","93","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-18",,"81","93","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-19",,"81","93","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-20",,"80","95","71"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-21",,"80","93","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-22",,"79","93","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-23","0.05","78","91","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-24","1.32","76","91","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-25","0.06","79","90","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-26","0.00","81","90","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-04-27",,"83","93","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-09",,"78","88","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-10","0.21","75","86","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-11","0.00","76","86","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-12",,"75","84","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-13","0.22","74","85","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-14","0.07","74","84","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-15","0.17","73","81","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-16","0.00","74","83","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-17","0.06","75","83","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-18","0.00","75","85","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-19",,"74","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-20","0.00","76","84","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-21",,"77",,"65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-22",,"76","87","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-23",,"77",,"67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-24","0.11","76","88","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-25","0.00","77","86","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-26",,"74","87","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-27","0.13","73","81","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-28","0.04","75",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-29","0.00","79",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-06-30","0.07","80","90","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-01","0.83","78","90","70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-02","0.00","79","88","69"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-03",,"78","88","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-04",,"77","88",
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-05",,"78",,
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-06","0.02","77","87","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-07","0.00","77",,"70"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-08","0.01","77","86","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-09","0.24","76","87","68"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-10","0.01","74","85","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-11","0.00","74","82","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-12","0.00","74","82","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-13",,"72","82","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-14","0.21","71","80","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-15","0.99","72","80","64"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-16","0.04","73",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-17","0.16","74","83","66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-18","0.60","72","83","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-19","0.12","73",,"66"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-20","0.28","73","83","65"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-21","0.00","72","84","67"
"IN009012800","BANGALORE HINDUSTAN, IN","2021-07-22","0.15","71","78","65"
